Index,Age,SES,PA,Protein,Sodium,Fat,Energy,BMI,Gender,Year,Age1,Age2,Age3
19280,53,-1.54519,1061.208,109.5487,2.796469,96.7316,2976.638,31.07836,0,2016,53,2809,148877
19281,47,-0.8324118,559.8672,108.0763,2.94837,88.53203,2320.602,19.67396,0,2016,47,2209,103823
19282,39,0.8591865,927.6532,78.47847,4.17488,115.342,2687.242,27.31705,0,2016,39,1521,59319
19283,32,-0.4318062,3688.957,102.5441,3.665323,142.7408,3364.885,33.01364,0,2017,32,1024,32768
19284,58,-1.149643,2523.745,131.8683,5.26528,195.8765,3414.191,23.5312,0,2016,58,3364,195112
19285,41,-0.2803326,6274.795,83.72582,3.055953,154.1403,2965.643,21.2284,0,2016,41,1681,68921
19286,65,0.06533696,2737.914,86.14988,2.21557,174.4639,2982.691,21.83519,0,2016,65,4225,274625
19287,68,-0.5517815,256.1234,155.2766,3.568654,201.4023,3959.96,29.86039,0,2017,68,4624,314432
19288,32,-1.889825,5272.649,92.08622,2.757607,150.7458,3153.276,27.1016,0,2016,32,1024,32768
19289,25,-0.9020811,9591.522,54.35848,2.648884,87.95339,1845.921,24.76052,0,2017,25,625,15625
19290,51,1.000164,2889.786,126.6032,3.387149,131.44,3106.111,20.78104,0,2017,51,2601,132651
19291,70,0.9120362,435.2167,88.29629,3.10528,109.2157,2851.046,26.97758,0,2017,70,4900,343000
19292,48,0.3398359,3970.105,91.27298,2.947198,110.9163,2192.998,20.86892,0,2016,48,2304,110592
19293,58,-0.7831258,520.1365,171.5102,7.50457,183.288,4577.181,33.42616,0,2017,58,3364,195112
19294,65,-2.258395,2131.612,127.7325,3.255456,257.3581,3639.602,20.08853,0,2017,65,4225,274625
19295,28,-1.782505,3237.87,168.5611,4.363989,192.1076,4829.996,37.79905,0,2016,28,784,21952
19296,49,0.0976942,1814.321,97.83261,3.960227,101.9686,2717.991,34.02433,0,2016,49,2401,117649
19297,56,-0.9426389,910.9087,114.4647,2.691745,61.88174,2007.86,21.60744,0,2017,56,3136,175616
19298,36,0.4228754,2788.822,97.46626,4.717834,161.7141,2889.154,24.18315,0,2016,36,1296,46656
19299,31,-0.6558305,2693.52,92.67423,4.219346,195.7281,3900.9,29.07518,0,2017,31,961,29791
19300,20,-0.4679598,9948.972,35.11893,0.9260942,45.25318,1191.19,21.35506,0,2017,20,400,8000
19301,33,0.1462451,3491.5,61.93885,4.649201,189.8123,4106.084,37.32406,0,2017,33,1089,35937
19302,44,0.04643619,3213.984,134.6266,2.740292,132.0503,3179.609,23.94495,0,2017,44,1936,85184
19303,21,1.620055,5502.671,122.1603,4.845936,224.7957,4076.561,21.15571,0,2016,21,441,9261
19304,58,1.141223,295.126,81.18935,2.737459,106.9121,3331.89,41.65323,0,2017,58,3364,195112
19305,61,-1.191539,528.559,103.9788,2.874031,138.6812,2753.825,25.9661,0,2016,61,3721,226981
19306,27,-1.551481,3183.235,95.42308,5.240077,176.8819,3873.78,28.23631,0,2017,27,729,19683
19307,39,0.1780571,2398.867,211.204,6.070118,181.6951,3419.456,14.02245,0,2016,39,1521,59319
19308,20,0.6852571,9739.914,139.6458,5.0043,157.4758,4198.426,30.53732,0,2017,20,400,8000
19309,42,0.7954409,28.21641,127.7521,3.943332,172.506,4127.158,46.91362,0,2017,42,1764,74088
19310,38,1.557452,3241.118,105.6314,4.057535,209.2803,3465.514,18.72737,0,2017,38,1444,54872
19311,38,0.6269746,3721.853,61.75625,3.087866,69.94555,1770.533,25.35091,0,2016,38,1444,54872
19312,71,-0.7535653,338.8148,70.10217,1.551909,85.71121,1770.533,25.10102,0,2017,71,5041,357911
19313,23,0.7650143,8894.118,157.6472,5.342137,150.985,3618.454,20.12878,0,2016,23,529,12167
19314,57,-0.9752459,1180.882,189.2967,4.820113,167.6881,4011.272,31.07742,0,2017,57,3249,185193
19315,49,0.05416663,251.2397,73.98441,2.091302,106.8398,2463.593,28.45059,0,2016,49,2401,117649
19316,26,1.604215,3210.811,92.909,3.493837,144.7764,3295.027,26.97769,0,2016,26,676,17576
19317,62,1.49147,585.9194,128.2745,5.179874,134.4937,3337.367,23.63068,0,2017,62,3844,238328
19318,51,-0.7624577,359.4975,104.7472,2.37414,68.01038,2625.559,33.27027,0,2017,51,2601,132651
19319,38,-1.476889,1488.083,239.4991,7.053654,215.2742,4904.322,27.54387,0,2017,38,1444,54872
19320,31,0.6274208,3626.318,150.7903,6.815399,153.8275,3803.947,23.56548,0,2016,31,961,29791
19321,47,-0.04174696,2391.843,83.85596,2.793344,110.7191,2537.177,32.87118,0,2016,47,2209,103823
19322,59,-0.299009,50.33399,118.2313,3.758474,189.2768,3674.269,48.1484,0,2016,59,3481,205379
19323,33,1.004542,3786.595,121.6593,4.90032,143.8353,3647.08,23.29305,0,2016,33,1089,35937
19324,46,0.01686882,1889.573,89.37481,3.924745,125.8146,2834.714,19.81688,0,2017,46,2116,97336
19325,23,0.2463454,1995.218,228.5685,7.136752,448.9221,6376.764,21.4949,0,2016,23,529,12167
19326,76,0.411955,139.1339,154.7607,6.131366,251.1491,5046.181,29.47336,0,2016,76,5776,438976
19327,43,-0.508528,2852.392,103.7739,3.363402,157.9302,2462.604,17.65167,0,2016,43,1849,79507
19328,57,0.44901,169.3423,185.4808,6.806684,232.4791,5167.587,33.0867,0,2017,57,3249,185193
19329,28,-0.7325104,3327.37,156.5103,3.915378,185.6295,4782.487,32.73234,0,2017,28,784,21952
19330,91,-0.5885636,69.5342,97.56035,5.682347,132.3403,2991.45,31.61921,0,2017,91,8281,753571
19331,58,0.1495845,417.4439,102.9776,2.511315,126.6001,3666.143,32.64668,0,2017,58,3364,195112
19332,60,-0.7663237,413.6187,142.266,4.142821,139.472,3129.692,25.37546,0,2017,60,3600,216000
19333,35,-0.3209733,3812.421,93.07692,1.521394,161.5928,2503.408,21.98542,0,2016,35,1225,42875
19334,22,0.2806437,3472.771,118.598,6.368915,216.7551,4642.374,29.60541,0,2016,22,484,10648
19335,55,0.6894405,3172.716,148.145,4.820197,134.7366,3164.37,22.88455,0,2017,55,3025,166375
19336,87,-0.03518427,1029.556,90.10522,1.726131,46.75004,1821.439,23.93863,0,2017,87,7569,658503
19337,27,-2.232423,2980.077,288.2038,10.71206,225.5396,4952.746,23.96475,0,2016,27,729,19683
19338,65,0.1376528,31.51384,86.80089,5.024233,166.4071,3625.853,36.73272,0,2017,65,4225,274625
19339,76,-0.9571177,197.1242,119.0452,4.444591,205.5809,4400.081,34.82482,0,2017,76,5776,438976
19340,21,-1.313904,8407.067,140.8521,5.579498,166.6114,3869.954,28.29728,0,2016,21,441,9261
19341,52,0.4134896,596.5418,126.0769,5.293339,184.2241,3434.433,30.16754,0,2017,52,2704,140608
19342,57,0.4585758,559.4976,76.81447,2.571427,107.9954,2027.291,26.69543,0,2017,57,3249,185193
19343,46,0.9534349,2336.758,56.4714,2.385262,57.08682,1612.429,23.48319,0,2017,46,2116,97336
19344,75,1.53724,245.9836,132.6536,4.400021,302.591,4920.16,27.47365,0,2017,75,5625,421875
19345,72,0.1900449,344.1196,82.20931,2.010744,58.79948,2027.291,27.69843,0,2017,72,5184,373248
19346,61,-0.6077753,1044.127,97.08226,4.680408,186.1653,3092.571,22.63724,0,2017,61,3721,226981
19347,69,-1.850133,498.9377,82.0919,3.489652,75.30967,2987.704,29.54889,0,2016,69,4761,328509
19348,60,1.008447,444.0827,149.2414,3.092665,107.9954,2512.32,28.29708,0,2017,60,3600,216000
19349,35,0.1869432,5721.074,137.3658,2.639904,183.2323,3755.687,23.0161,0,2017,35,1225,42875
19350,55,-0.1718206,757.2078,55.41934,2.337748,77.152,1285.233,21.32263,0,2017,55,3025,166375
19351,42,-0.2272559,568.1895,121.3096,6.71728,222.8126,4782.12,28.54098,0,2016,42,1764,74088
19352,53,-1.218659,585.2226,152.8768,4.506185,164.2455,2950.413,25.45332,0,2017,53,2809,148877
19353,52,-2.325953,1142.843,130.9596,2.542793,146.1881,3072.848,26.54125,0,2017,52,2704,140608
19354,22,-1.590669,4987.709,114.4513,1.712738,112.3958,2704.416,26.83502,0,2016,22,484,10648
19355,34,-1.254863,430.1179,169.3108,6.428686,179.5592,4260.535,31.7264,0,2017,34,1156,39304
19356,28,1.095722,9646.722,94.11386,5.976861,104.3867,2501.871,13.02529,0,2017,28,784,21952
19357,49,-0.1730802,508.6835,195.8376,4.498096,258.9677,4829.996,22.04224,0,2016,49,2401,117649
19358,63,0.5890756,2008.682,83.16396,5.757081,117.0865,2918.02,20.60048,0,2017,63,3969,250047
19359,59,0.1472829,403.4527,217.781,6.720194,258.9677,4616.75,22.3845,0,2017,59,3481,205379
19360,55,-0.6351992,374.4993,126.7107,5.006845,306.1508,5023.002,25.87399,0,2017,55,3025,166375
19361,22,0.563796,9477.744,113.6101,2.667546,214.0144,3479.368,18.09063,0,2017,22,484,10648
19362,70,-0.2506399,329.8059,124.3427,4.31482,159.2501,3563.117,28.68433,0,2016,70,4900,343000
19363,25,0.1191187,3365.38,129.5712,2.99368,114.1689,3782.896,32.8188,0,2016,25,625,15625
19364,93,0.853067,2.170091,148.0621,2.853089,208.0243,3967.664,38.8235,0,2016,93,8649,804357
19365,31,-0.8760486,1236.122,73.27756,4.283841,121.262,3104.054,29.9216,0,2016,31,961,29791
19366,61,0.2038644,810.8871,179.7638,4.523891,117.5701,2858.541,22.2129,0,2016,61,3721,226981
19367,61,2.068583,1762.296,139.809,4.912574,162.8193,3532.364,21.13998,0,2017,61,3721,226981
19368,41,0.8557895,756.0356,92.51002,2.666543,240.9777,4186.099,33.22416,0,2017,41,1681,68921
19369,65,1.058928,578.5975,80.60658,3.7423,53.82734,2254.48,26.87395,0,2016,65,4225,274625
19370,41,-0.5041069,2832.793,105.2469,3.142069,129.6438,3281.21,28.15912,0,2016,41,1681,68921
19371,25,0.2331794,5332.367,62.3989,3.708047,130.6632,2702.081,20.80236,0,2017,25,625,15625
19372,62,-0.01240762,1507.486,95.32749,3.538408,172.1327,3504.313,24.21732,0,2016,62,3844,238328
19373,32,-0.3430575,3300.552,125.5248,4.398803,133.8699,2745.274,21.91679,0,2016,32,1024,32768
19374,53,-0.4252952,2566.801,118.1976,4.694598,185.5975,3670.26,23.22311,0,2016,53,2809,148877
19375,20,0.9975945,9805.043,69.41549,3.576357,142.5474,4188.941,33.40301,0,2017,20,400,8000
19376,24,1.076908,8888.506,183.8257,5.706255,229.5938,4904.679,27.33683,0,2017,24,576,13824
19377,71,-1.355014,422.8598,63.77002,3.56707,112.4352,3268.843,35.81582,0,2016,71,5041,357911
19378,83,-0.626004,9.511655,135.3161,4.411926,223.8749,3870.218,35.94282,0,2017,83,6889,571787
19379,73,-0.82529,341.0491,149.9071,2.328112,144.9331,3367.757,27.57122,0,2016,73,5329,389017
19380,55,-0.3153449,1894.91,129.0231,3.77378,222.3377,4114.749,21.2261,0,2016,55,3025,166375
19381,25,0.9935941,6772.044,84.35487,2.921394,176.8819,3143.855,22.01815,0,2016,25,625,15625
19382,50,0.01999132,3261.236,112.5738,3.900355,216.7633,3613.295,21.50406,0,2016,50,2500,125000
19383,35,-0.3571934,234.4501,77.60788,2.740292,105.7193,3400.711,48.55428,0,2016,35,1225,42875
19384,65,0.2293457,646.9115,84.17971,2.278706,57.21771,1735.561,27.14153,0,2017,65,4225,274625
19385,66,0.7476982,88.28462,109.0277,2.077197,102.8958,2468.33,29.83926,0,2016,66,4356,287496
19386,68,1.999208,1115.421,114.1473,4.012904,126.9525,2984.917,23.76289,0,2017,68,4624,314432
19387,35,0.1275165,4127.994,51.41598,2.948816,69.00108,1934.725,23.55767,0,2017,35,1225,42875
19388,66,-0.9889299,261.5028,120.8295,3.097308,180.8632,3459.224,25.44025,0,2016,66,4356,287496
19389,65,-2.578167,498.6608,122.7611,4.192037,142.1137,3415.414,31.44002,0,2017,65,4225,274625
19390,64,-0.5229889,393.279,103.1993,2.233176,104.132,1876.649,23.14855,0,2017,64,4096,262144
19391,23,1.36871,3564.029,79.12161,2.907891,122.853,2192.998,20.20159,0,2017,23,529,12167
19392,29,-0.7136287,3213.371,122.4646,2.964863,135.7137,3415.681,30.98285,0,2016,29,841,24389
19393,30,-1.613006,2760.931,107.7428,5.787773,207.0116,3333.78,20.00709,0,2017,30,900,27000
19394,68,0.7118081,1138.697,106.178,4.037154,197.1593,2895.142,18.93571,0,2017,68,4624,314432
19395,33,0.2279995,1055.695,119.4328,3.137717,172.1327,3700.826,29.07609,0,2017,33,1089,35937
19396,32,0.3993414,561.4627,115.544,3.886932,179.5765,3532.596,25.14964,0,2017,32,1024,32768
19397,26,1.09852,2715.631,129.8944,4.757794,107.7238,3233.767,31.01507,0,2017,26,676,17576
19398,30,1.11818,7686.665,114.7283,3.486155,239.2867,4039.686,19.6592,0,2016,30,900,27000
19399,52,-1.610152,3363.716,83.07509,1.888562,144.6468,2717.991,24.01186,0,2017,52,2704,140608
19400,26,0.3856194,3555.182,112.4386,3.597188,99.10643,2843.1,21.3018,0,2016,26,676,17576
19401,23,0.001051385,5172.685,122.3467,2.472018,172.741,3991.234,32.59749,0,2016,23,529,12167
19402,48,1.602195,2176.316,94.80241,4.457657,141.3688,3732.229,28.24951,0,2016,48,2304,110592
19403,73,-2.795346,325.7841,83.37253,2.949664,124.6442,2032.543,23.45658,0,2016,73,5329,389017
19404,34,0.3755133,580.8879,124.6074,4.862226,200.1964,3420.504,25.74047,0,2017,34,1156,39304
19405,53,1.395915,537.4281,102.8317,2.964863,77.152,2117.246,30.75487,0,2016,53,2809,148877
19406,69,-0.322306,501.3682,106.0957,3.95965,141.409,3996.658,42.5943,0,2016,69,4761,328509
19407,24,-0.3400627,7075.575,116.1371,2.891857,197.2897,3243.663,26.03631,0,2017,24,576,13824
19408,59,0.2084398,169.0657,115.0763,5.539126,182.0697,4228.145,38.20449,0,2016,59,3481,205379
19409,65,-2.289874,378.0292,190.0031,8.417544,244.7992,5494.633,36.12053,0,2017,65,4225,274625
19410,49,-0.293506,572.842,152.7348,5.371208,220.9685,4024.652,27.92262,0,2017,49,2401,117649
19411,41,-1.293428,1083.779,118.3605,3.994185,172.7429,3155.492,21.57457,0,2017,41,1681,68921
19412,47,1.221456,2859.423,81.90536,1.182821,101.3635,2100.322,21.09405,0,2016,47,2209,103823
19413,51,1.14305,880.0884,151.1715,4.3251,164.4052,2913.375,20.09653,0,2017,51,2601,132651
19414,28,-0.3387625,6804.315,75.24688,2.976486,127.7051,2511.785,22.13979,0,2017,28,784,21952
19415,58,1.781442,315.5009,128.6836,5.645109,181.2629,3546.067,25.49185,0,2017,58,3364,195112
19416,21,0.4228803,8025.276,100.3752,4.365351,198.9179,4248.485,26.8621,0,2016,21,441,9261
19417,65,-0.3394926,469.5656,91.87521,2.130677,113.0807,2604.635,33.28391,0,2016,65,4225,274625
19418,45,-2.431359,2661.721,92.03471,3.902843,109.9786,3104.987,26.22861,0,2016,45,2025,91125
19419,23,-0.2670928,2025.152,95.82386,4.989317,218.4627,2966.633,22.97531,0,2016,23,529,12167
19420,47,-0.1087773,3117.117,119.9413,5.627676,102.7565,2856.053,22.66693,0,2016,47,2209,103823
19421,34,-0.1710253,4645.645,117.752,4.744192,224.9245,3636.573,22.63291,0,2016,34,1156,39304
19422,54,0.4135139,1569.057,83.07509,2.845083,63.53052,2320.602,31.17638,0,2016,54,2916,157464
19423,23,0.9651854,7002.745,139.809,5.042048,162.1945,3724.116,22.34774,0,2016,23,529,12167
19424,93,1.230222,98.11405,138.1335,3.895976,191.066,3866.385,32.39089,0,2017,93,8649,804357
19425,73,-0.1163945,325.8883,97.78479,1.94998,85.18008,2054.503,22.69861,0,2016,73,5329,389017
19426,28,-0.4473881,2719.316,158.5199,3.728159,232.8223,3614.77,23.91666,0,2017,28,784,21952
19427,22,0.9064293,9035.891,104.9688,6.008452,176.1188,4082.915,33.0875,0,2016,22,484,10648
19428,58,-0.1774768,2743.509,124.9006,3.828205,177.728,3084.596,21.52058,0,2016,58,3364,195112
19429,69,0.5410395,129.2991,77.40207,2.167965,57.06218,2174.303,31.4124,0,2017,69,4761,328509
19430,32,-1.285927,3037.84,134.5598,4.398839,143.4147,3543.422,28.43401,0,2016,32,1024,32768
19431,80,0.4448102,414.5277,145.5667,3.753193,322.3491,4894.572,26.88032,0,2016,80,6400,512000
19432,73,-0.3909836,289.7708,106.3261,3.750812,122.7383,2987.686,22.59462,0,2017,73,5329,389017
19433,88,-0.008107253,201.4586,131.7492,4.517746,189.8123,3243.663,20.40716,0,2016,88,7744,681472
19434,33,-0.4284233,6214.504,110.1349,3.11304,139.3768,3326.373,28.55106,0,2017,33,1089,35937
19435,33,-0.6314663,8214.846,93.14084,2.436242,39.3952,1466.324,20.4032,0,2017,33,1089,35937
19436,33,-0.4627051,3005.464,150.765,3.813976,177.491,3682.743,21.23256,0,2016,33,1089,35937
19437,46,-0.0117504,2331.006,52.43776,1.928924,67.31713,1822.189,28.61645,0,2017,46,2116,97336
19438,21,-0.09548484,9707.477,101.3872,5.142232,136.1467,3632.652,27.19959,0,2017,21,441,9261
19439,75,0.655828,2204.641,76.75869,1.820577,87.74669,2299.194,22.8207,0,2017,75,5625,421875
19440,21,-0.8882637,9707.208,89.37481,2.0992,102.7129,2473.542,24.3994,0,2017,21,441,9261
19441,54,1.004586,1249.979,106.5146,3.543657,140.0727,3218.673,22.58573,0,2016,54,2916,157464
19442,24,-1.196491,7693.829,98.07873,3.836055,145.0376,3606.793,29.34752,0,2016,24,576,13824
19443,67,-1.422739,282.9792,81.99363,3.302144,172.8166,3153.276,29.68207,0,2017,67,4489,300763
19444,46,-0.8831366,5862.333,88.23871,3.629976,140.0727,2927.189,24.02113,0,2017,46,2116,97336
19445,52,-2.094206,1109.454,109.2998,2.919213,191.8982,2962.32,23.06881,0,2017,52,2704,140608
19446,54,-0.3401944,385.2943,106.5241,2.94837,105.7193,3326.722,39.57626,0,2017,54,2916,157464
19447,31,0.4202707,5855.349,74.12808,2.263864,87.74007,1476.34,17.57103,0,2017,31,961,29791
19448,49,-2.024957,389.9239,175.834,6.553477,225.9537,4102.495,25.44701,0,2016,49,2401,117649
19449,22,0.5146718,4735.968,321.6788,5.876509,191.7739,4535.384,23.89974,0,2016,22,484,10648
19450,69,-2.188115,594.4609,108.3187,3.221068,101.4799,2182.885,26.90828,0,2016,69,4761,328509
19451,46,-0.7456204,383.9702,108.065,3.683203,222.7738,4759.311,33.53317,0,2016,46,2116,97336
19452,82,-0.6812926,90.99214,96.09878,2.480552,136.353,2794.644,25.19149,0,2016,82,6724,551368
19453,53,0.7137452,260.982,193.7447,6.784284,201.3893,5040.927,28.75753,0,2016,53,2809,148877
19454,28,0.609439,3991.506,93.07692,3.576357,169.3941,3715.471,24.59495,0,2016,28,784,21952
19455,81,-0.4149778,248.7964,54.84621,2.23991,125.002,2557.88,33.71004,0,2017,81,6561,531441
19456,76,-0.4537325,158.137,93.65905,3.673536,131.8323,3486.689,34.63781,0,2016,76,5776,438976
19457,24,-0.5969817,2320.543,151.9882,4.517746,251.0195,4934.461,34.23621,0,2017,24,576,13824
19458,33,1.320437,417.037,102.3176,3.142069,175.6336,3402.545,27.16257,0,2017,33,1089,35937
19459,43,0.9691472,3555.599,135.7885,3.139192,188.6202,3634.661,22.7408,0,2016,43,1849,79507
19460,29,-0.1913481,3443.61,125.8907,2.907906,179.9182,3520.555,22.16829,0,2017,29,841,24389
19461,37,1.962222,2492.792,119.5559,2.781818,125.787,2926.602,23.76841,0,2016,37,1369,50653
19462,22,1.833456,8203.966,142.7757,5.471038,260.5991,3998.77,19.77472,0,2017,22,484,10648
19463,50,3.180427,571.9352,69.3854,3.643766,152.6427,3062.107,27.44584,0,2017,50,2500,125000
19464,20,-0.4218372,7521.321,207.3255,6.035238,258.4592,5515.365,29.44409,0,2017,20,400,8000
19465,39,-1.914601,8057.097,120.5792,3.850457,173.8317,3326.722,21.82837,0,2017,39,1521,59319
19466,38,-1.410079,8255.196,146.6242,2.227329,125.2111,3053.791,21.10712,0,2017,38,1444,54872
19467,83,-0.6202356,40.83609,110.9142,3.745564,89.52112,2501.871,27.86419,0,2016,83,6889,571787
19468,34,0.4632397,2765.549,173.6617,5.593422,238.0402,3959.96,21.02885,0,2017,34,1156,39304
19469,57,0.2342552,718.3584,119.9831,2.648175,122.1538,2539.5,26.02711,0,2017,57,3249,185193
19470,80,0.03296506,271.694,90.59755,3.494549,173.5874,3376.31,26.62636,0,2016,80,6400,512000
19471,50,-0.2260854,2416.756,96.62887,2.916018,119.2257,3027.007,26.52324,0,2017,50,2500,125000
19472,35,0.6606982,1789.527,107.6775,3.259286,177.7638,3710.6,29.9881,0,2016,35,1225,42875
19473,22,0.0002226377,8944.081,200.5921,4.916493,179.1852,3551.203,14.2382,0,2017,22,484,10648
19474,29,0.9533932,2866.351,92.65117,3.263828,126.9381,2966.633,28.31794,0,2016,29,841,24389
19475,69,1.094938,302.6041,44.76314,2.09784,94.91467,2435.46,28.71725,0,2016,69,4761,328509
19476,55,-0.385255,131.9026,96.37193,3.286766,104.7663,2850.706,31.034,0,2016,55,3025,166375
19477,40,0.1459706,1403.004,82.11214,3.50837,132.909,2540.057,20.04669,0,2017,40,1600,64000
19478,36,-1.023041,1450.072,122.7449,4.06846,214.5837,4088.295,31.08376,0,2016,36,1296,46656
19479,24,-0.8110304,8349.479,99.16703,4.478438,165.1755,3227.805,18.75723,0,2017,24,576,13824
19480,74,-0.08083023,1541.515,89.23923,2.852012,141.3688,3162.686,24.68376,0,2017,74,5476,405224
19481,49,-1.114452,321.2001,154.0499,4.549586,289.6312,4137.294,29.24316,0,2017,49,2401,117649
19482,44,-2.025646,1637.35,113.0354,2.904284,164.5124,3804.625,38.83907,0,2017,44,1936,85184
19483,46,-1.004903,1167.402,182.9294,5.440322,286.4894,5754.11,28.20433,0,2017,46,2116,97336
19484,69,-0.838265,207.8861,141.3635,6.623538,140.1422,4024.652,34.70033,0,2017,69,4761,328509
19485,43,0.6059638,3103.809,135.8997,6.561542,239.2524,4132.552,21.14675,0,2017,43,1849,79507
19486,21,-0.07453359,7195.008,97.07973,5.226184,182.4608,3731.777,25.47649,0,2017,21,441,9261
19487,64,0.2276153,363.4402,92.03471,6.210977,174.3408,3505.484,27.58439,0,2017,64,4096,262144
19488,31,0.7918302,3131.483,121.1859,4.959651,205.9794,4589.257,34.49983,0,2017,31,961,29791
19489,74,1.213746,170.6612,75.24688,3.177332,127.3836,1896.237,23.07065,0,2017,74,5476,405224
19490,49,0.6923536,2589.564,59.68794,1.686269,134.4063,2191.359,18.36867,0,2017,49,2401,117649
19491,21,-0.5158988,3787.34,91.86834,1.588423,100.2564,3086.161,40.85429,0,2016,21,441,9261
19492,20,1.330323,5162.522,59.92617,4.569265,153.6603,3108.37,25.2671,0,2016,20,400,8000
19493,49,1.335981,584.6928,164.6812,6.249318,249.1086,4207.825,22.85876,0,2016,49,2401,117649
19494,36,0.5402176,3804.553,93.13449,6.325309,153.2094,3235.929,21.26051,0,2016,36,1296,46656
19495,26,0.2241272,2951.08,59.62196,1.639949,18.76467,1352.997,30.54744,0,2017,26,676,17576
19496,48,1.092932,231.7169,161.705,4.677085,197.0579,3696.827,27.29751,0,2017,48,2304,110592
19497,55,-1.344754,776.6718,190.5891,6.232845,312.0717,5436.768,24.46139,0,2017,55,3025,166375
19498,37,-1.392938,1524.694,223.3752,4.456326,205.7042,4346.22,29.41552,0,2016,37,1369,50653
19499,33,-0.5351923,3637.303,91.70637,4.26524,90.15285,2550.015,28.56499,0,2017,33,1089,35937
19500,47,-1.104472,432.2948,157.3407,5.470939,133.762,3880.597,33.293,0,2016,47,2209,103823
19501,38,-0.7628462,2534.093,100.9183,4.496692,201.5974,3417.151,21.98391,0,2016,38,1444,54872
19502,40,2.046057,1297.398,142.4617,2.840206,206.5458,3630.804,25.82844,0,2017,40,1600,64000
19503,73,-0.6668767,499.8458,94.0149,3.076649,146.9584,3019.939,27.5365,0,2017,73,5329,389017
19504,61,0.2986005,379.2023,90.59755,2.267859,170.5843,2757.68,26.15549,0,2017,61,3721,226981
19505,41,1.088692,2588.915,79.5806,2.432193,97.37641,1820.21,18.08976,0,2017,41,1681,68921
19506,93,-0.9445092,35.70102,109.893,6.249318,123.3062,2936.222,25.10534,0,2016,93,8649,804357
19507,92,-0.8831035,96.35731,129.6114,1.928924,130.5276,2435.797,22.54521,0,2017,92,8464,778688
19508,51,-0.4360989,2707.527,194.856,4.381942,199.8093,3934.02,22.41855,0,2017,51,2601,132651
19509,44,-1.419083,4126.249,107.7163,2.873417,157.9302,3246.859,22.04692,0,2016,44,1936,85184
19510,69,1.911424,185.0054,133.1326,4.340942,224.7957,3985.917,33.19313,0,2017,69,4761,328509
19511,63,1.407026,174.2089,167.754,3.896504,172.3972,3395.229,22.34969,0,2017,63,3969,250047
19512,56,-0.7374842,2544.499,157.7828,2.667169,109.6058,2585.542,21.8805,0,2016,56,3136,175616
19513,69,-0.3250664,450.6407,111.3888,3.841159,157.0757,3297.303,22.6329,0,2017,69,4761,328509
19514,55,-0.8224478,2876.727,62.58648,3.280855,175.5527,3288.764,28.41082,0,2017,55,3025,166375
19515,60,-1.989343,2565.092,102.6278,2.970649,125.0262,2749.295,23.87219,0,2017,60,3600,216000
19516,22,-0.7837869,8922.689,72.89563,2.601221,57.21886,1813.352,21.64324,0,2016,22,484,10648
19517,27,-1.042953,2357.327,179.7638,5.757081,173.2762,3700.826,25.15666,0,2016,27,729,19683
19518,51,-0.9784787,733.5596,189.9895,4.564474,184.4184,3658.793,24.32222,0,2016,51,2601,132651
19519,93,0.09554812,14.01368,76.51024,1.934904,165.2578,1755.942,19.29466,0,2016,93,8649,804357
19520,67,1.433853,284.0801,120.7487,3.161922,139.472,3151.292,29.04137,0,2016,67,4489,300763
19521,71,-0.6539332,397.4951,111.7865,1.483221,69.55206,2292.767,37.59572,0,2016,71,5041,357911
19522,39,-1.368551,2658.081,140.4734,3.143085,166.9089,3205.902,24.99481,0,2016,39,1521,59319
19523,47,0.8749996,2002.838,141.7193,2.081017,85.4314,2072.06,18.6136,0,2017,47,2209,103823
19524,67,-0.2505134,2672.72,97.84092,3.430615,134.0385,2535.16,25.77462,0,2016,67,4489,300763
19525,20,0.817425,9562.425,115.1077,6.357937,197.6048,3359.88,18.64646,0,2016,20,400,8000
19526,55,0.8865325,223.8233,163.1757,7.152396,229.4698,5046.181,39.95429,0,2016,55,3025,166375
19527,58,0.09311609,1883.537,84.27781,3.308297,148.6796,2691.889,18.70817,0,2016,58,3364,195112
19528,42,-0.212178,936.9499,105.8932,4.014796,143.2999,3573.471,34.75549,0,2016,42,1764,74088
19529,50,-0.5191098,2788.424,145.4002,1.706559,158.1855,2930.187,23.74054,0,2017,50,2500,125000
19530,47,-0.1584255,305.7451,89.64959,2.57877,48.32287,1500.375,20.77147,0,2016,47,2209,103823
19531,55,0.1573794,827.0833,115.2557,3.994185,168.6225,2993.241,21.01363,0,2016,55,3025,166375
19532,35,0.4975389,3022.064,91.45777,3.059429,131.6482,2949.351,27.22592,0,2017,35,1225,42875
19533,34,-0.8798526,3797.885,170.0222,5.499065,297.6412,4535.384,29.20422,0,2017,34,1156,39304
19534,72,-0.4413128,156.9659,115.0574,3.420213,83.85919,1901.775,23.117,0,2017,72,5184,373248
19535,21,-1.020658,8585.799,164.3636,6.893527,208.8077,3573.471,18.19338,0,2016,21,441,9261
19536,35,-1.233301,577.5034,169.1396,4.348828,282.3452,4588.72,24.43551,0,2017,35,1225,42875
19537,68,0.132669,1059.754,74.86788,2.137093,66.08738,1444.192,19.51808,0,2016,68,4624,314432
19538,20,0.06395755,9741.516,138.3127,5.424651,241.9474,4170.704,20.4977,0,2017,20,400,8000
